global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5349.2535680374895	n/a	n/a	28614513.735161826	7631.682118227084	n/a	n/a	58242571.95366704	5104.781427274166	n/a	26058793.420243274	n/a	5165.782532866692	5164.7216362991385	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.025471200000000003	n/a	n/a	0.0006487820294400001	-0.0578933	n/a	0.00335163418489	n/a	-0.08125189999999999	n/a	0.006601871253609998	n/a	-6.337850000000001e-05	n/a	4.016834262250001e-09	n/a	0.000182915	n/a	n/a	3.3457897225e-08	-0.000225228	n/a	n/a	5.0727651983999995e-08	0.0	0.0
4494.747981975756	-854.505586061734	730179.7966107075	20202759.42147513	4988.5352418705825	-2643.1468763565013	6986225.409993133	24885483.85938479	4608.597933271608	-496.1834940025583	21239174.910555337	246198.0597205868	4614.905042515612	4040.941252230037	12.078949	207.917038	0.3485586450000001	0.195561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00649352	0.03196472	0.0010217433246784	4.21658019904e-05	0.0658336	0.1237269	0.004334062888960001	0.015308345783610003	0.061672800000000014	0.14292470000000002	0.003803534259840001	0.02042746987009	-0.000487686	-0.0004243075	2.37837634596e-07	1.8003685455624996e-07	4.8057799999999996e-24	-0.000182915	3.3457897225e-08	2.3095521408399996e-47	0.000166396	0.000391624	1.5336935737600002e-07	2.7687628816000003e-08	1.0	0.0
4400.671781796175	-94.07620017958106	8850.331440228609	19365912.131097127	4592.585214983425	-395.9500268871569	156776.42379194038	21091838.956884354	4581.580923380928	-27.01700989068013	20990883.757488035	729.9188234331081	4579.695229232652	3890.9914392758574	1.837303	31.625807	0.119256727	0.07402119999999998	-0.1563871019	0.09950615880000001	-0.1250948363	0.1142519067	0.07713166769999999	-0.0391498431	-0.040301488999999996	0.0734425977	0.015026248899999999	-0.10769313259999999	-0.0240170896	0.1330668198	0.2333172697	-0.0670047174	0.2023892084	-0.2035445767	0.051987735599999994	-0.049833212800000005	0.1288704383	-0.0228663185	0.1267890541	-0.0050781503000000006	0.0718938819	-0.0585017755	0.07349057690000001	-0.045817505	0.0112076854	-0.008194353	0.11787118349999999	-0.1174987148	0.0430853863	-0.08917106820000001	0.1753271833	-0.1101761549	0.1013032502	-0.0527084249	-0.0413776884	0.027630886299999997	-0.12776531289999998	-0.0652151809	0.1064414483	0.0735445672	-0.1038015152	-0.0262911104	0.0102616307	0.0929792634	-0.1231226123	-0.047665896900000004	0.0952212917	0.0033016806	0.0069109912	-0.039227159	-0.009325137800000001	0.16980247	0.0110191831	0.0020848462	-0.0445230425	-0.12083713230000001	0.008939625500000001	-0.0188193004	0.12960886619999998	-0.0780387581	0.2579165578	0.1473464015	-0.25524319030000003	0.0760445128	-0.1578540835	0.0927981727	-0.1618896815	0.0281204955	-0.020867971000000003	0.0256401413	-0.0255321519	0.0445721079	-0.044895695	0.0203775543	-0.0810241554	0.07770592700000001	-0.0608199422	0.059149610400000004	-0.0819326713	0.0805282838	-0.2287015966	-0.0435728473	0.0508175412	-0.0394638662	0.0485808615	0.1077112922	-0.06884603110000001	0.1129802279	0.0509256762	-0.045887131500000004	-0.0276867431	-0.072223219	0.1329048569	-0.0384657852	0.0013762625	0.0086787736	0.0175904306	0.0117273442	0.0605620234	-0.022360704900000004	-0.1574972509	0.11432636460000001	0.1143082888	0.11427816449999999	0.0	0.0	0.000279343	-0.0062141769999999995	3.861599578732901e-05	7.803251164899999e-08	0.0862026	0.020369	0.00743088824676	0.000414896161	0.131914	0.07024119999999999	0.017401303396	0.004933826177440001	-0.000271325	0.000216361	7.361725562499999e-08	4.681208232099999e-08	-0.0	-4.8057799999999996e-24	2.3095521408399996e-47	0.0	0.000398682	0.000232286	5.395678579599999e-08	1.58947337124e-07	0.0	1.0
4375.8983792760855	-24.773402520089803	613.7214724223917	19148486.62575107	4510.038967355589	-82.54624762783624	6813.88299743606	20340451.48706587	4579.212098406936	-2.36882497399165	20969183.44219645	5.611331757406543	4570.381666337788	3769.0079848959913	1.160102	19.96903	0.128423647	0.07798939999999999	-0.1408940596	-0.06931604599999999	-0.1112309999	-0.0619360237	0.0848403995	-0.0642639777	-0.0146785474	-0.0092454796	0.10609941029999999	-0.058450267	-0.0276151646	0.1157662468	0.2162809063	-0.0824008668	0.17172195969999998	-0.1055717791	0.2494496624	-0.032775771	0.0325289419	-0.021390984100000003	0.103075474	0.17726677870000002	-0.0381917265	-0.0553100079	-0.0297597976	-0.24415219600000002	0.077930266	-0.017433771	-0.1335463918	0.059157139299999995	-0.0657561626	9.17657e-05	-0.036292126099999995	-0.0059115743999999994	0.10988113960000001	0.1235145073	0.0190331521	0.0306582939	-0.021037965899999997	-0.027641340499999997	0.0051121663	-0.0293635631	-0.016003958500000002	0.0040941004	-0.053031483399999996	0.0189787063	-0.0644951533	-0.024248456600000003	-0.0556977283	-0.0919826617	0.0307632502	0.06233436990000001	0.012988217	-0.11621658039999999	-0.0318431966	0.1628410233	-0.1360154117	-0.046015683700000004	-0.0102640636	0.1095683315	0.1214241447	-0.1357718713	0.0786062311	-0.0049432334	-0.2618774227	0.21876295510000002	-0.0807497392	0.0002276069	-0.0107680503	0.0893901429	0.1184357448	0.1153977725	0.0588563553	0.0901577657	-0.2336423248	0.0451907479	-0.0572064208	-0.1077933164	-0.0017435076999999998	-0.0464343195	0.1637773898	-0.0607148624	0.021951827400000002	0.058794049	-0.07554597440000001	-0.0156382853	0.06171144820000001	0.0139264711	0.0194349897	0.0367337482	-0.0122213058	-0.030465328599999997	0.0028460414000000002	-0.08683097869999999	0.0242716254	-0.048120281900000006	0.0041891715	0.0718173945	-0.022253628799999998	0.1501167895	0.0108717004	-0.0588651217	0.0756101924	0.11427816449999999	0.1141155391	0.11384466830000001	0.0	0.0	0.000134466	-0.00014487700000000002	2.0989345128999995e-08	1.8081105156e-08	0.108255	0.022052399999999986	0.011719145024999995	0.00048630834575999943	0.199106	0.067192	0.039643199236	0.004514764864	-0.000689339	-0.000418014	4.7518825692100003e-07	1.7473570419599998e-07	3.30872e-24	3.30872e-24	1.0947628038399994e-47	1.0947628038399994e-47	3.60086e-05	-0.0003626734	1.3153199506755998e-07	1.29661927396e-09	0.0	0.0
4362.036230434261	-13.86214884182482	192.1591705129052	19027360.075621136	4489.102940405905	-20.936026949683768	438.3172244378849	20152045.209560946	4578.88405245207	-0.32804595486595645	20966179.165799893	0.10761414850391714	4572.0634203790505	3712.1438135113094	1.091053	18.780479	0.07715483599999999	0.0327374	-0.1020899131	-0.0689254488	0.0706965132	-0.0060720185	-0.1233820466	0.017020018	-0.0066793178	-0.058470960499999995	0.0228355743	-0.0543526407	-0.011416956499999999	0.0942529066	0.1144417885	0.012619748	0.1429229165	-0.1001022641	0.0193100876	-0.0832357581	-0.0960644118	0.09431771480000001	-0.0171209626	0.0035219021999999996	8.2683e-05	0.08872960419999999	0.0897947525	-0.056129325199999996	0.09393150210000001	0.0623654249	-0.012111133400000001	0.1212159333	0.2230310986	-0.0390045797	-0.0492742651	0.070832527	0.062304028899999996	0.0001394619	-0.0233791377	-0.0620960905	-0.049266948399999996	0.1401486525	-0.1097302166	0.004402265	-0.0307906663	-0.006519847	-0.09577020550000001	-0.0441984117	0.04921443599999999	-0.1666226767	-0.0842089365	0.0862631074	0.1195440434	-0.08595909439999999	-0.2079279825	-0.1915696616	0.011549708	-0.1342739478	0.0271365572	-0.047879621100000005	0.0194087444	0.1186527908	0.0042932709999999995	-0.037214275899999996	0.0204944772	0.0829090715	-0.1854163225	-0.0237540607	-0.0709674655	-0.1283126057	-0.1391253155	-0.1078538927	-0.041213425299999995	-0.1498116548	-0.0762940233	-0.0348082434	-0.0686115855	0.1075566008	-0.11784753740000001	-0.1136532619	-0.0741551729	-0.1078131975	0.023994328500000002	-0.0488728016	0.0966046278	0.0081483171	-0.0416874379	-0.0237331673	-0.0044812288	0.0696041026	0.1150638751	-0.0771548614	-0.1044525435	-0.0167584439	-0.011424093	-0.0510815057	-0.0339201379	0.09031655640000001	-0.0402213215	0.1533136654	0.1026566599	-0.0369540738	0.0794798063	0.0967862484	0.1966786454	0.1141817846	0.1137303649	0.1129793202	0.0	0.0	-0.012069	-0.012203466000000001	0.00014892458241315602	0.000145660761	0.094632	-0.01362299999999998	0.008955215424	0.00018558612899999952	0.221876	0.02277000000000001	0.049228959376000005	0.0005184729000000006	-0.000374437	0.000314902	1.4020306696899998e-07	9.9163269604e-08	1.5844200000000002e-23	1.2535480000000002e-23	1.5713825883040007e-46	2.5103867364000006e-46	0.00029227400000000003	0.0002562654	6.567195523716e-08	8.542409107600003e-08	0.0	0.0
4351.4089146024235	-10.627315831837224	112.93984178961807	18934759.54208144	4508.120715753237	19.017775347331735	361.67577916157865	20323152.38780348	4578.948488179392	0.06443572732223403	20966769.25740034	0.004151962955545295	4575.658808559179	3693.5523162978334	0.941493	16.206085	0.04724485	0.0221159	-0.037963499500000004	0.0102647755	0.0897654035	0.1460455974	-0.0974101265	0.05134175480000002	-0.0513653507	0.018089423400000002	0.1200049778	-0.0633291577	-0.0436717151	0.0357502631	-0.0503992531	-0.1450526813	0.1643563755	-0.044231957	0.0411280663	0.21970913820000001	-0.1101406657	0.1551223272	0.14650464970000002	-0.06150765900000001	0.0234778741	0.012793168899999999	-0.049227337999999995	-0.0007257505999999999	-0.0827601315	-0.082299665	0.0481677264	0.0312125041	-0.0306114413	0.024657265499999997	0.0333663088	-0.1049834258	-0.0321832419	-0.1007549123	-0.028014563500000002	0.053200402	-0.1306027123	-0.0253448825	-0.0299630458	-0.0406974093	0.0870041053	0.0027813803	-0.1232222403	-0.1098601075	-0.0003636862	-0.0877194308	0.0957199058	0.0521824491	-0.0738146663	-0.0704940156	0.053111577300000004	-0.0847479419	-0.0552052286	-0.1045229426	-0.0024653606	-0.0712555044	0.0592879406	0.0157114658	-0.0150697596	0.1303266739	0.0972298128	0.0195107166	-0.08828515210000001	0.1540448601	0.052291273799999996	-0.2657388312	-0.0590419725	0.12652847109999998	-0.0066338837	0.0406463544	-0.0145587919	0.10886487339999999	0.0832177446	0.0385227788	0.0452036396	0.0821758113	0.0172033168	0.016426671599999998	-0.0911529559	0.0345030946	-0.07407687219999999	-0.13293334880000002	0.0025951051	0.0024734639000000003	0.0317745243	-0.0973663426	0.0675784388	0.0956482625	-0.1266263076	-0.012744620600000001	0.0687187935	-0.0304284441	-0.0338252448	0.0878653722	0.070545197	0.0402418652	0.0874380734	-0.0665590143	-0.1275231503	-0.10973188869999999	0.0897761198	0.11403726550000001	0.1131534155	0.1116854029	0.0	0.0	-0.0102156	0.0018534	3.4350915599999994e-06	0.00010435848336	0.0836523	-0.010979700000000007	0.00699770729529	0.0001205538120900002	0.23770700000000006	0.015831000000000008	0.05650461784900001	0.00025062056100000037	-0.000110573	0.000263864	1.2226388328999996e-08	6.962421049599999e-08	-0.0	-1.5844200000000002e-23	2.5103867364000006e-46	0.0	0.000400025	0.00010775099999999996	1.1610278000999989e-08	1.60020000625e-07	0.0	0.0
4346.677702247409	-4.731212355014577	22.38437034824258	18893607.047214814	4498.769588218629	-9.351127534608167	87.44358616850703	20238927.80788081	4569.617985316203	-9.330502863189396	20881408.531725314	87.05828367998551	4564.737332679779	3659.550119954839	0.832952	14.337747	0.06850872999999999	0.0428176	0.000933575	0.025638454100000003	0.08279182709999999	-0.0369578147	-0.0014283179999999998	0.1357456341	0.11873899130000001	0.0402969504	0.0070009381	0.029511056600000002	-0.0293583638	0.096184601	0.008807383	0.0143084372	0.0327417453	-0.13543553279999998	-0.04288232	0.0636325385	-0.20614887	0.0962116666	0.021051438199999998	-0.1534443211	0.0733782127	-0.1248146077	-0.1074454627	-0.057917658399999995	0.0908971016	-0.21145429030000001	-0.0264406907	0.0030382841999999997	-0.0421169042	0.06815094320000001	-0.054058745199999994	-0.022156717200000002	0.0082588539	0.0317710106	0.09245792970000001	-0.011613048400000001	0.21178160140000002	0.06581087099999999	-0.120481005	-0.045577328099999995	0.0047282952000000005	-0.0509670236	-0.0554138831	-0.09456215800000001	-0.0020792574	-0.0750537972	0.0381399408	0.07170768599999999	-0.0769782586	0.1646709681	0.121055182	0.1220708041	0.0111592047	-0.0458910915	0.0022895571	0.019801565	0.0542448964	-0.0016503833	-0.0498588234	-0.10588459619999999	0.0467072671	0.0122487003	-0.05804291900000001	0.031058688900000006	0.1331693296	-0.1928946808	-0.0850479898	-0.07456620309999999	-0.0823632976	0.09347238460000001	0.17885488370000002	0.14339607740000002	0.0670052975	0.025083613900000003	-0.0637378945	0.13409291439999999	0.14602174269999998	0.056516392	0.062413557	-0.0721242662	0.053064610199999994	0.0295869318	-0.0348308632	0.0799809131	-0.0925133868	0.0157237441	0.042789885300000004	-0.12850439730000002	-0.073716089	0.1759294523	0.0943393389	-0.0939825848	-0.054932121900000005	0.1635546828	0.045993451799999995	0.041680221499999996	-0.0740176327	-0.009820429	-0.015375306399999997	-0.0039102927	-0.09620962300000001	0.11384466830000001	0.1123856639	0.10996782460000001	0.0	0.0	-0.00712927	0.00308633	9.5254328689e-06	5.08264907329e-05	0.0836012	-5.109999999999837e-05	0.0069891606414399995	2.611209999999833e-09	0.269451	0.03174399999999997	0.072603841401	0.0010076815359999981	-0.0005252999999999999	-0.0004147269999999999	2.759400899999999e-07	1.7199848452899993e-07	-0.0	0.0	0.0	0.0	0.000142206	-0.00025781899999999995	6.647063676099996e-08	2.0222546436e-08	0.0	0.0
4350.587837987684	3.9101357402751087	15.289161507376775	18927614.536046352	4482.418378053606	-16.351210165023073	267.36207386075404	20092074.51591272	4573.964201317402	4.346216001198627	20921148.51493313	18.889593529074983	4571.518339123959	3711.690794550615	0.864209	14.875777	0.07416353000000002	0.0414993	0.008871973100000001	0.0933290699	0.0182342463	0.0971078008	0.023439958599999998	-0.0196557503	0.1616342452	-0.029790248999999998	-0.12585626949999998	0.0059695128	-0.044709669800000004	0.0284812104	0.0148476996	-0.0206537369	0.0464495438	-0.1737092376	-0.1062328705	0.0222793031	-0.1455672278	0.047179715	-0.0655764239	-0.1851264287	-0.011667318400000001	0.0992514219	0.0952385146	0.0135044919	0.09776468519999999	0.0615717884	-0.0450225886	0.1059376091	0.0317386195	-0.09231136470000001	0.1043485151	0.0826229288	0.0503052924	0.1610668881	0.0358962014	-0.0061081792	0.14271731	-0.1431786802	0.0667484907	0.0113945093	-0.0916534037	-0.0836762469	0.0540752825	-0.09976479449999999	0.1074249848	0.1272726861	0.0009289448	-0.0475750956	0.1643818039	-0.0487708808	-0.0041004966	-0.1289426542	-0.0277742802	-0.0402540458	0.0707911175	-0.0119438832	0.066632295	-0.09711158519999999	-0.018454709399999998	-0.0175371941	0.094272316	0.028181252200000007	-0.0751874186	-0.0721459049	0.1006774627	-0.1557982767	-0.0703655069	-0.1055396807	-0.19267068769999998	-0.0891535636	-0.0074181198	-0.0059775378	-0.0062861793999999995	-0.09806635720000001	-0.0307569558	-0.0720215481	-0.0055264815	-0.1058325285	0.1750775875	0.031264359	-0.0160472824	0.04276523	-0.0082353596	-0.11922998679999999	0.0095806293	0.016933533100000002	-0.08794169539999999	0.0386327352	0.2314566946	0.1456070748	-0.0491968819	-0.023751968199999998	-0.1546082972	0.0013635967000000001	-0.167862514	0.0221797621	-0.0033927449	-0.046979848899999996	-0.0614645953	0.0737482793	-0.044872859	0.113604074	0.1114284046	0.1078331007	0.0	0.0	-0.017611599999999998	-0.010482329999999998	0.00010987924222889997	0.00031016845455999987	0.08371519999999999	0.00011399999999998911	0.007008234711039998	1.2995999999997518e-08	0.27533	0.005879000000000022	0.07580660890000003	3.456264100000027e-05	0.00021497	0.0007402699999999999	4.6212100900000005e-08	5.479996728999999e-07	-0.000155675	-0.000155675	2.4234705625e-08	2.4234705625e-08	0.000400025	0.00025781899999999995	6.647063676099996e-08	1.60020000625e-07	0.0	0.0
4353.25547930256	2.6676413148761644	7.116310184834229	18950833.268077765	4531.703762381277	49.28538432767073	2429.0491083262114	20536338.98998062	4575.410809589148	1.4466082717462996	20934384.07650522	2.092675491884816	4568.879048782192	3700.4745032934425	0.8685450000000001	14.950413	0.016642579999999994	0.0117069	0.0106518905	0.0676384211	-0.0850223202	0.0232615954	0.1210741647	-0.0166224776	0.024176908700000003	0.07827488490000001	0.0400547682	-0.032877341000000004	-0.017008265	-0.0355705655	0.011608523999999999	-0.0956983887	-0.0245191145	-0.113639241	-0.0629354414	0.040612901800000004	-0.031441455099999994	-0.020684517	-0.1062237372	-0.0328324959	0.1338062829	-0.1445578498	-0.0765165339	-0.055824959800000004	-0.0664124121	0.009162404499999999	-0.1698812374	-0.061559853399999996	0.0546110247	0.0521621555	-0.0969558951	-0.0900149568	-0.0305396554	0.0337104528	0.0145349299	-0.1272855758	0.0025872237	0.015713053	0.0724622145	-0.007814524100000001	0.007408498199999999	0.0550336067	0.07042171400000001	0.11342422140000001	-0.050730703499999995	-0.0528798197	0.1401900786	-0.21083789530000002	0.0191623994	0.0175407978	0.016955766100000002	-0.049793102699999994	0.0227953498	-0.1079358791	0.0887898607	-0.034467164	-0.0159671882	-0.0652486119	0.1037173707	0.0210431971	0.11908031880000006	-0.058186645599999996	0.0178718852	0.0071925198	0.0560731619	-0.0212648446	-0.022377874500000002	-0.173895737	-0.0320293299	0.13891501779999998	0.0436964283	0.13695982380000002	0.013746877099999999	0.0114059075	0.073529995	-0.0439603784	-0.0924850665	0.0822088783	-0.0073736314	-0.1276878109	0.1137698143	-0.0963637192	0.0771117796	0.0424561297	-0.0474973375	0.0859338446	0.0320640779	-0.0165514678	0.0372472022	-0.0369137803	-0.030596137599999997	0.0312303894	0.17444418120000002	0.028812602599999997	-0.0877578282	-0.0681656621	0.0357888861	0.1068769745	-0.14570293269999998	-0.072811313	-0.0717002985	0.1133155841	0.1102832518	0.1052893289	0.0	0.0	-0.017638099999999997	-2.649999999999875e-05	7.022499999999335e-10	0.00031110257160999984	0.08366719999999997	-4.800000000002025e-05	0.007000200355839994	2.3040000000019438e-09	0.27587399999999995	0.0005439999999999334	0.07610646387599998	2.959359999999276e-07	5.01644e-05	-0.0001648056	2.51646702736e-09	2.7160885791360003e-08	-0.0	0.000155675	2.4234705625e-08	0.0	0.000400024	-9.999999999615353e-10	9.999999999230703e-19	1.6001920057600002e-07	0.0	0.0
4356.3195957880625	3.0641164855023817	9.388809836727466	18977520.42064707	4498.691406202813	-33.01235617846396	1089.8156604537678	20238224.36824304	4570.450620641443	-4.960188947705318	20889018.87572175	24.603474396938	4559.588597179109	3663.730745741064	0.969211	16.683201	0.07247461999999998	0.051141000000000006	-0.0315703645	-0.0782657522	-0.1462839709	-0.1644370159	0.08083439769999999	-0.036386459700000005	-0.0052445892	-0.026712051	-0.0015717172	0.0225872269	0.0641544272	0.0140861057	0.094973825	-0.0676459047	-0.017795499	-0.0059726676	0.08655878130000001	-0.07351481929999999	-0.005702334	-0.0173398144	-0.10947012699999999	0.0884598756	0.0830761256	0.0078682284	-0.0307760253	-0.009750418299999999	-0.0078194496	-0.0223871903	-0.0069330876	0.0520321004	-0.1688389916	0.1257616111	0.1241969441	0.010668161399999999	-0.0924492942	-0.0090803751	0.055342296	0.061417950199999995	0.008133856600000001	-0.2416333977	0.0089979539	-0.0092099865	0.1232735882	-0.10648788769999999	0.1228352765	0.0046576422	-0.0781103152	-0.1511765194	-0.10947527929999999	0.14844392509999998	0.0568039281	0.04975056	0.0427021097	-0.0378711464	-0.021262188199999997	0.0636870251	0.19936647780000002	0.04306430519999999	-0.1077404944	0.0336027478	0.10588035230000001	-0.1198564025	0.009044914	-0.0966307616	-0.0855452998	0.0151488573	0.0245775831	0.035431435899999995	0.0992779882	-0.0524697883	0.1233782152	0.0105158789	-0.0278505887	0.0393812567	-0.048651533	-0.1631648335	0.0680018147	-0.0022899165	0.16856961399999998	0.1077750679	0.0066469865	0.0332612927	-0.0412679693	-0.0031372797999999996	0.0178286011	-0.04992156389999999	0.030902271000000002	-0.08713739429999999	0.0126015592	0.13871600050000002	0.068774583	0.17000402039999998	0.0151552818	0.1132480986	0.0656554627	0.015088652099999999	0.063104826	0.1779955323	0.042249569699999996	-0.005638715600000001	-0.0032210185999999997	0.22831217739999998	-0.021044297000000003	0.1129793202	0.1089521365	0.1023461586	0.0	0.0	-0.017631099999999997	7.0000000000000626e-06	4.9000000000000865e-11	0.00031085568720999986	0.08354149999999999	-0.00012569999999997858	0.0069791822222499975	1.5800489999994623e-08	0.291452	0.015578000000000038	0.084944268304	0.00024267408400000117	-0.000828883	-0.0008790474	6.870470276890001e-07	7.7272433144676e-07	-0.000188672	-0.000188672	3.5597123583999995e-08	3.5597123583999995e-08	0.000332465	-6.755900000000002e-05	4.5642184810000035e-09	1.10532976225e-07	0.0	0.0
