global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
5009.229023719527	n/a	25092375.41207408	n/a	7110.4469390931445	n/a	n/a	50558455.67365906	4725.899935872472	n/a	n/a	22334130.20387944	4750.099631435478	4115.156024338909	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0102662	n/a	0.00010539486244000003	n/a	-0.07385379999999997	n/a	n/a	0.005454383774439996	-0.0410773	n/a	0.0016873445752900007	n/a	-0.000162227	n/a	n/a	2.6317599529e-08	0.000191766	n/a	3.6774198755999986e-08	n/a	-0.000411022	n/a	1.68939084484e-07	n/a	0.0	0.0
4282.306453631202	-726.9225700883244	18338148.562811445	528416.4229038149	4582.3730606748295	-2528.073878418315	6391157.534741022	20998142.867198404	4308.807128887597	-417.0928069848751	173966.40963852228	18565818.87395258	4305.343731588633	3271.549281381107	10.300386	182.824493	0.2653380435	0.150581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00784638	0.018112580000000003	6.15656791044e-05	0.00032806555425640016	0.0538317	0.12768549999999998	0.016303586910249995	0.0028978519248900004	0.0251583	0.0662356	0.0006329400588900001	0.00438715470736	8.48427e-06	0.00017071127	2.9142337705012894e-08	7.198283743290001e-11	1.4057e-05	-0.00017770900000000002	1.97599249e-10	3.1580488681e-08	0.000306645	0.000717667	9.403115602499998e-08	5.150459228889999e-07	1.0	0.0
4210.191423981262	-72.11502964993997	17725711.82656537	5200.577501411722	4356.380490851673	-225.9925698231564	51072.64161527421	18978050.981073067	4287.961747990602	-20.845380896995266	434.5299047408152	18386615.952230614	4282.730199886799	3139.0948305894112	1.380079	24.495415	0.0692227785	0.0523988	-0.0193735248	-0.0546072876	0.07805015559999999	-0.008906149	0.0494039916	0.18193987820000002	-0.10462167439999999	0.0070658432	-0.0117404758	-0.0458759525	-0.009467218199999999	0.0040149646	-0.046187083899999995	0.043479291399999995	-0.0442372091	0.0355289762	-0.0187291105	0.0759429167	-0.0427441599	0.0856668082	0.0080634029	-0.002117496	0.0845970885	-0.0043456013	0.1376479442	-0.0410471664	0.0110320569	-0.0814301506	0.0032554933	-0.0216465463	0.0047924767	-0.0682022551	0.0684644709	-0.0163192674	-0.0855542379	0.0947787195	-0.10308588630000001	0.034828063799999996	0.0576417961	-0.0367602409	-0.0196825173	0.0381045754	-0.060239877000000004	-0.0241273824	0.11158385679999999	0.05595958980000002	0.0171162831	0.0011591102	-0.0121683376	-0.0437680386	-0.0185607607	0.0068316747	-0.049100975199999994	0.0313425019	0.0482548904	-0.0163603892	0.0341974229	-0.0734062694	0.055413254800000006	-0.0629937119	0.040552818399999996	-0.1193245534	0.0065319766	-0.0616964981	0.0811210528	-0.0719220631	0.0228696546	-0.0560035565	0.019554141100000002	-0.0097261044	0.0374651016	-0.0173441124	0.0162728285	-0.0236458846	0.0165119611	-0.1457956872	-0.0074386655	0.0493988602	0.14368899699999998	-0.0226783635	-0.053672837300000005	0.008383174	0.0910706297	-0.0751842792	-0.0317255341	0.0555750431	0.0217242048	-0.05664820860000001	0.11432636460000001	0.1143082888	0.11427816449999999	0.0	0.0	0.00294607	-0.00490031	8.6793284449e-06	2.40130380961e-05	0.0539129	8.119999999999654e-05	6.5934399999994395e-09	0.0029066007864099997	0.07615060000000001	0.05099230000000001	0.005798913880360002	0.002600214659290001	-4.24913e-05	-5.097557000000001e-05	2.598508736824901e-09	1.8055105756900004e-09	-1.93848e-05	-3.3441799999999995e-05	3.7577047104000003e-10	1.1183539872400002e-09	0.000126083	-0.000180562	1.5896922888999997e-08	3.260263584399999e-08	0.0	0.0
4200.283499088469	-9.907924892792837	17642381.472714875	98.1669756812239	4339.703038422899	-16.677452428773904	278.1374195140166	18833022.461696945	4286.317586452835	-1.6441615377671042	2.7032671622726885	18372518.45193485	4281.823010754165	3104.7598986374464	0.782976	13.897266	0.029744745	0.0150789	-0.0289512687	-0.0389147427	0.0875897717	0.0170884975	0.0063455248	0.0185916487	-0.1328261917	-0.0078559596	-0.0148700828	-0.0061997349	-0.0479301442	0.0045668785	-0.0650020451	0.12312136230000001	-0.0565403996	0.0035067406	0.012222428300000001	0.0636499979	-0.0587192581	0.1257662511	-0.078837411	-0.0157793453	0.0619902734	-0.1217934679	-0.0418281334	-0.1002777232	-0.027397177	-0.0337907409	0.0112974123	-0.1455722266	-0.015033489099999997	-0.07184907389999999	0.1752978327	0.0298201263	-0.0346699017	0.0731259526	0.07098066900000001	0.1834431993	0.0469883098	-0.0525602939	-0.0071941231999999985	-0.0993578516	-0.060285975	0.028544654300000007	-0.0209993379	0.0174277666	-0.0405584398	-0.13338325339999998	-0.0153016943	-0.0032240302	-0.0520414421	0.0359774082	-0.0783356283	0.0993863929	0.0677344892	-0.036442627799999995	-0.021509915499999997	-0.11018020710000001	0.0688132483	-0.0880044348	0.0051348984999999995	-0.09141281220000001	-0.0033340692	0.0489984441	-0.1359147151	-0.07837445650000001	-0.0128160763	-0.1010040862	-0.0321632542	-0.0674306829	0.149925353	-0.024201445099999996	0.0536571713	-0.13746258849999998	0.006424056899999999	-0.1737371657	0.0014106335999999999	0.10892677960000001	-0.0849018705	0.02078254	-0.012258531299999998	-0.1057679975	0.0477322663	-0.10510522720000001	-0.050982844299999996	0.0143405346	-0.10611935210000001	0.007517574	0.11427816449999999	0.1141155391	0.11384466830000001	0.0	0.0	0.000397395	-0.002548675	1.57922786025e-07	6.495744255624998e-06	0.0465496	-0.007363300000000003	5.4218186890000046e-05	0.0021668652601599995	0.08853329999999998	0.012382699999999969	0.007838145208889997	0.00015333125928999923	8.65831e-05	0.0001290744	1.6660200735359997e-08	7.49663320561e-09	-1.93848e-05	0.0	3.7577047104000003e-10	0.0	0.00014601	1.9926999999999987e-05	2.13189201e-08	3.970853289999995e-10	0.0	0.0
4197.2272242695035	-3.0562748189659037	17616716.37214908	9.340815769045065	4272.196314429695	-67.5067239932041	4557.157784294639	18251661.34902667	4280.651338637776	-5.666247815059251	32.10636430166373	18323975.88298138	4275.467249246718	3116.268831917193	0.8080669999999999	14.342607	0.028969390000000005	0.016150399999999995	-0.0238882635	-0.0538455609	0.0383992232	-0.0143077022	-0.056244217400000004	-0.0853728761	0.0402198652	0.16574348390000002	-0.018472801	0.0433491779	-0.0120606728	0.025013549399999998	-0.0655214854	-0.04805399	-0.0342260806	-0.0817711311	-0.0479581891	0.0201344136	0.0374331617	0.1660210137	-0.0501565371	-0.038042633	0.073389657	0.1396030021	-0.1410234055	0.0071941194999999986	0.0466907955	-0.0255404681	-0.041991575999999996	0.04610686940000002	-0.003463951	-0.12957821960000002	0.012002014299999999	0.0748430786	0.12016156230000001	-0.0302246217	0.1264695773	-0.0029035404999999998	0.1674234876	-0.013064842	-0.045854377	-0.0979168374	0.0957008358	0.012019988	0.0404207399	0.0590367532	0.0647023046	-0.0592805515	-0.0186104911	0.0447540816	-0.030524321	0.0019624339000000003	-0.0341547093	-0.0316656852	-0.0338820039	-0.11042320970000001	-0.012417170600000001	-0.0295125783	0.0659205145	-0.10549598140000001	-0.1369314243	0.0306294817	0.1830097584	-0.023850481200000002	-0.0724059266	-0.0068009996	-0.0993367757	0.0719653983	0.0766180846	0.12243170630000001	-0.015856909199999998	0.1279674999	0.0948620751	-0.0723708249	-0.0116936747	-0.0398474425	0.0284256757	-0.024413465	-0.0809219937	-0.0056579659	-0.007858943699999999	0.00361975	-0.11890262539999999	-0.09142024900000001	-0.056785664699999995	0.1281459794	-0.0351205221	-0.0116635725	0.1141817846	0.1137303649	0.1129793202	0.0	0.0	0.00472314	0.004325745	2.23080514596e-05	1.8712069805025e-05	0.0525872	0.006037599999999997	3.645261375999997e-05	0.0027654136038399997	0.07727159999999997	-0.011261700000000013	0.005970900166559995	0.0001268258868900003	0.000223491	0.00013690789999999998	1.8743773082409992e-08	4.994822708099999e-08	-1.93848e-05	0.0	3.7577047104000003e-10	0.0	0.00013603100000000005	-9.978999999999941e-06	1.8504432961000013e-08	9.95804409999988e-11	0.0	0.0
4188.274585921343	-8.952638348160688	17541644.007074594	80.14973339295737	4273.312764384529	1.1164499548340243	1.2464605016488954	18261201.982251745	4280.991559509659	0.3402208718835027	0.11575024166517076	18326888.732592944	4275.715368341043	3113.7591801203166	0.8751469999999999	15.53324	0.032628090000000005	0.0181	-0.0424731392	-0.0374948774	-0.100735185	0.0124015098	-0.1286172712	-0.0869859848	0.1435690301	-0.0157295464	-0.0216363792	0.043258191200000004	-0.0374259433	0.0136208677	-0.0254735277	-0.1347770841	-0.08418476970000001	0.0390955973	-0.011920023200000001	0.0183912336	0.0049586705	-0.0207335823	-0.1138213651	-0.0416593208	-0.0561223848	0.0843552206	0.030153821299999998	0.073814515	-0.1831649555	-0.0782782202	-0.0021937933	0.0517278091	0.0786694463	-0.0245549315	-0.045046761100000006	0.0006679735	0.07770497900000001	-0.0195075595	0.0620980298	0.0076348515	0.11029206300000001	0.0626443705	-0.014537267	0.1417816194	0.0124091964	-0.1635811009	-0.0412975796	0.0171466147	0.1820703327	0.0384797132	-0.0219993139	0.041316616	-0.0188321888	0.0259070622	0.0207816374	-0.18402088170000008	0.0025213445	-0.0094653354	-0.054137951600000005	0.0119041195	0.0935014777	0.0345176336	-0.066371754	0.0120088134	0.0650748181	0.1085668216	0.0424249479	0.009371603000000001	0.0756599868	-0.0885545866	0.18224188300000002	-0.033449724199999996	-0.0943313365	0.0419133785	0.0489354629	-0.0029363951	0.0126384571	0.009961614399999999	0.0336573933	-0.1344924197	-0.038796310099999995	0.0077361953	-0.053899243	0.0143743728	-0.0888417527	0.1229299315	-0.0435449584	0.1167365717	0.12146724800000001	0.0341125379	0.11403726550000001	0.1131534155	0.1116854029	0.0	0.0	-0.0070843999999999985	-0.011807539999999998	5.0188723359999986e-05	0.00013941800085159994	0.059989199999999986	0.007401999999999999	5.4789603999999985e-05	0.003598704116639999	0.0884723	0.011200700000000036	0.00782734786729	0.0001254556804900008	0.00023443400000000005	1.0943000000000048e-05	1.1974924900000106e-10	5.4959300356000006e-08	-1.93848e-05	0.0	3.7577047104000003e-10	0.0	0.000102617	-3.341400000000004e-05	1.0530248689000002e-08	1.1164953960000031e-09	0.0	0.0
4187.919146226459	-0.3554396948838985	17538666.775330152	0.12633737669915884	4334.551969320936	61.23920493640708	3750.240221243265	18788340.774744008	4282.829651315011	1.8380918053517237	3.3785814849011584	18342629.822183054	4277.232511988551	3063.3721279040196	0.913486	16.213718	0.06595918	0.034505699999999986	-0.0578622878	0.0099369754	-0.0956736281	-0.006018524399999999	-0.1417850935	0.0289239939	0.0795734832	-0.11034842210000001	-0.0192292947	0.0158292062	-0.0539180041	-0.0352700038	-0.0342158567	0.0003372919	-0.1378972312	0.0768529742	0.0304678478	0.018449121699999998	-0.062232763899999995	-0.0473146996	-0.0562494026	0.0195578423	-0.002053785	-0.1643080204	0.0103748253	-0.0894617475	-0.0355719313	0.0814177949	-0.043153203	-0.0172015435	0.21085362059999999	-0.0579112241	-0.0706305125	0.015328823799999999	-0.0304089693	-0.0127214335	0.0928510053	-0.1110071018	0.08918830109999999	0.0377010339	-0.0724718816	0.025850776800000003	0.0231688629	0.0468481171	-0.13477034029999999	-0.0837991967	0.0148976998	0.0286405583	-0.0200463727	0.0174927357	0.005480004399999999	0.07343090669999999	-0.029389546699999998	-0.0832971886	0.1428034106	0.0233775396	-0.032953823199999996	-0.036863685699999996	0.0249636598	0.0319080556	0.0767449754	-0.0817402067	-0.0913660317	0.0204453892	-0.0568953851	-0.0610771078	-0.0008304558	-0.0351100684	-0.0312683114	-0.1747144075	0.046258628600000004	0.1486896119	0.049318719500000004	0.0060316965	0.047954123099999996	0.001625458	-0.08624144210000001	-0.10827030789999999	-0.0661095129	0.1185641825	-0.026179143199999998	0.1237472484	-0.1053986343	0.0643957972	-0.0459797875	-0.1009018637	0.0055124502	0.048198303	0.11384466830000001	0.1123856639	0.10996782460000001	0.0	0.0	0.00679335	0.01387775	4.61496042225e-05	0.0001925919450625	0.06708889999999999	0.007099700000000001	5.040574009000001e-05	0.004500920503209999	0.08864780000000001	0.00017550000000000898	0.007858432444840002	3.0800250000003155e-08	-0.000327259	-0.000561693	3.15499026249e-07	1.07098453081e-07	-0.000218607	-0.0001992222	4.7789020449e-08	3.968948497284e-08	-3.25924e-05	-0.0001352094	1.0622645377599998e-09	1.8281581848360006e-08	0.0	0.0
4193.52923890248	5.61009267602094	17585687.47753001	31.4731398335438	4301.905432710593	-32.64653661034299	1065.7963526504652	18506390.35198492	4283.826587754974	0.9969364399630648	0.9938822653262296	18351170.233956426	4278.397335978775	3089.0245834893126	0.903403	16.034751999999994	0.08399554500000002	0.0400325	-0.041741284	0.009190724300000001	0.030444468199999998	-0.0181214404	0.08453245699999999	-0.0341757885	0.042153693799999996	-0.1124020805	-0.013079241200000001	-0.0070223103	-0.0007809446000000001	-0.0144163074	-0.049622930499999995	-0.0018390848999999998	-0.0645466662	0.049106522400000005	-0.06079691230000001	0.0180115065	-0.0331917292	0.0511960458	0.12164438699999999	0.07413697309999999	0.0575791453	0.0048637435	-0.057584581600000004	-0.0438099597	0.0009415109	-0.008345036	0.0428605071	0.1522090151	-0.028374348599999998	0.0460665278	-0.0016641566	-0.1292114908	-0.0810086396	0.0032728085999999997	-0.1147284816	-0.1233723452	-0.0449886467	0.0932088484	0.0713610091	0.0664640634	0.121095929	0.0043220814	-0.0719072342	-0.0586098101	0.0019462080999999999	-0.0202199073	-0.0128686378	-0.0039133816999999994	0.014026373200000001	0.009181394399999999	-0.0490979068	-0.0275397991	0.0726577631	-0.017582463	0.1001596662	-0.0168478042	0.0176406293	-0.0635895782	0.0568950481	-0.0099345725	-0.0389124073	-0.1122733677	-0.0362825595	0.0033022611	-0.0730720987	0.0155383281	-0.0112874624	-0.0083845017	-0.16444511	-0.0575718816	-0.0486315376	0.09868380019999999	-0.12391180550000001	0.0147792083	-0.0948829794	-0.0112712692	0.0938482692	0.0065114366	0.0349634624	-0.0186039925	-0.0781747702	0.0734992114	0.129037352	-0.0041639102	0.0241959489	0.0926284293	0.113604074	0.1114284046	0.1078331007	0.0	0.0	0.01442	0.007626649999999999	0.0002079364	5.8165790222499974e-05	0.0437352	-0.0233537	0.0005453953036899999	0.0019127677190399995	0.0642465	-0.02440130000000001	0.004127612762249999	0.0005954234416900007	6.71762e-05	0.00039443519999999996	1.5557912699904002e-07	4.51264184644e-09	-0.000151944	6.666300000000001e-05	2.3086979136e-08	4.443955569000001e-09	7.858729999999999e-05	0.00011117969999999998	6.175963721289999e-09	1.2360925692089996e-08	0.0	0.0
4195.958804800371	2.4295658978908254	17606070.291581754	5.902790452194051	4315.141139416533	13.235706705940174	175.18393200566967	18620443.053085014	4283.150329310605	-0.6762584443686137	0.4573254835798574	18345376.743473545	4278.242896914107	3126.409900853285	0.797427	14.153764	0.06082909	0.0336367	-0.012582385900000001	-0.012905438600000001	0.0837327593	0.010746041699999999	0.0695320722	0.0083182503	-0.0751486747	-0.0682476313	-0.0037567709000000003	0.012472035900000001	-0.0412338067	-0.0193707784	-0.035273772599999996	-0.0238116826	-0.017310099	-0.0320819084	-0.0550741774	0.0605667955	-0.047324165700000004	0.0582619113	0.0413020656	-0.010605306399999999	-0.0202923828	0.1163437759	-0.0052885523	-0.021225772	-0.039268167400000005	0.1704873354	-0.0014536674	0.0402129133	0.0315647023	0.0586644863	0.000781483	0.1391074414	-0.1386432767	-0.042361785199999995	0.0073595827000000015	-0.0048218456	-0.17332558420000002	0.0528588516	0.127011381	0.1509870841	0.042218291100000006	0.0292595894	-0.0137380305	-0.0705482774	0.0525549629	0.0445304737	-0.0041348463	0.0105464441	-0.0110939752	0.0443879206	-0.0283725646	-0.0101109998	-0.027427018799999998	-0.0637022852	0.0745759718	-0.0682915102	0.0400743232	-0.0793510395	0.0047561858	0.0649669667	0.0604713396	0.0237560373	0.0511849912	-0.044887177699999996	0.01566648	0.0271922889	-0.058822298099999996	-0.10835976539999999	-0.0470925254	-0.045376912199999994	0.0123061044	-0.046435754100000004	0.0413980632	0.0940960095	-0.1247169317	-0.13846762880000002	0.018583368500000003	-0.0513277681	0.2013556605	-0.0682766161	0.0411773656	0.15901630619999998	0.0614907083	-0.1706120756	0.1566244945	-0.0014883131	0.1133155841	0.1102832518	0.1052893289	0.0	0.0	0.00906042	-0.005359579999999999	8.20912105764e-05	2.8725097776399987e-05	0.062551	0.018815799999999997	0.00035403432964	0.003912627600999999	0.0885132	0.0242667	0.00783458657424	0.0005888727288900001	6.9755e-05	2.578800000000003e-06	6.650209440000016e-12	4.865760025e-09	6.83277e-05	0.0002202717	4.668674587290001e-09	4.851962182088999e-08	0.000103477	2.488970000000002e-05	1.0707489529000004e-08	6.19497166090001e-10	0.0	0.0
4199.051805004146	3.093000203775773	17632036.06110858	9.566650260556974	4306.124843574383	-9.016295842150614	81.2935907131824	18542711.168448504	4286.07963788562	2.9293085750150567	8.580848727656742	18370478.66229773	4281.207914180882	3117.39161436866	0.876942	15.565086	0.046559664999999986	0.028529200000000005	-0.0159816822	-0.0212396177	0.0402518794	-0.027563027400000002	0.0049458338000000004	0.067751007	0.0103972541	0.1339066584	-0.0009046026	-0.030725327900000002	-0.0080302858	0.0287884835	0.0626576737	-0.0583651693	-0.11133918820000001	-0.050643846500000006	0.0528898295	0.1011765565	0.0326366739	0.08722749980000001	-0.056215207999999996	0.0105177368	0.0359491321	-0.0606499578	-0.021333665699999997	-0.0130661294	-0.0169798918	-0.0170246271	-0.030257391800000002	-0.0678630968	-0.1350125883	0.0915201533	-9.481870000000001e-05	-0.0242006235	0.016692042600000002	0.0012447063	0.062746831	-0.0038409471999999996	-0.0655466137	-0.04753883	0.0396807932	0.1578239209	0.0470063439	0.047765916900000004	-0.0739927705	0.1626026992	0.0937306376	0.0421430729	-0.0013771920000000002	-0.030032966	-0.031758936	-0.0071033521	0.06769435879999999	-0.029092371000000002	-0.0192194963	-0.1408152728	-0.08580697179999999	-0.1131577892	0.0742920187	-0.015725421399999998	-0.08580932449999999	-0.09296320599999999	-0.0341332856	0.0055318513	-0.0683225876	-0.0464839404	-0.040695114500000004	-0.07937024549999999	0.024262888599999997	0.0666503907	0.09018549769999999	-0.10812150220000001	-0.0098622096	0.049189524299999995	-0.0353570849	0.0507139181	0.0506496066	-0.0506631833	0.0359621486	-0.09638043519999999	0.1327857575	-0.037814480899999996	-0.0352064039	0.05692557030000001	-0.1319936767	-0.0301034966	0.0346768155	-0.047984716600000005	0.1129793202	0.1089521365	0.1023461586	0.0	0.0	0.00359234	-0.00546808	1.29049066756e-05	2.98998988864e-05	0.0607341	-0.0018168999999999965	3.3011256099999864e-06	0.00368863090281	0.0886645	0.00015129999999999308	0.007861393560249999	2.2891689999997917e-08	-0.000380148	-0.000449903	2.0241270940900003e-07	1.4451250190400002e-07	-0.000245349	-0.0003136767	6.019613180099999e-08	9.839307212289e-08	8.4589e-05	-1.8888000000000013e-05	7.155298920999999e-09	3.567565440000005e-10	0.0	0.0
