global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
5161.624905328404	n/a	n/a	26642371.66330645	6525.021707606767	n/a	42575908.28473954	n/a	4803.697039064225	n/a	n/a	23075505.2431144	4819.958997306439	4894.274736711877	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0323746	n/a	0.0010481147251599997	n/a	-0.142907	n/a	0.020422410649	n/a	-0.20172	n/a	n/a	0.040690958400000005	-0.000676924	n/a	4.58226101776e-07	n/a	-0.00034421800000000003	n/a	1.1848603152400002e-07	n/a	-0.00034619800000000004	n/a	n/a	1.1985305520400002e-07	0.0	0.0	0.0
4358.929582615793	-802.6953227126105	644319.7811047019	19000267.106203094	4031.650076272353	-2493.3716313344144	16254202.33750687	6216902.091943239	4335.005207547035	-468.6918315171897	219672.03293093774	18792270.14945991	4312.08003120037	3864.660111928078	13.234406	198.300751	0.3842657270000001	0.215891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0008722429999999998	0.031502356999999995	7.608078510489995e-07	0.000992398496555449	-0.00806833	0.13483867	6.50979489889e-05	0.018181466927368897	-0.0423011	0.15941890000000006	0.025414385677210008	0.0017893830612099996	-7.30985e-05	0.0006038255000000001	5.343390702250001e-09	3.6460523445025e-07	-0.00011077	0.00023344800000000006	1.22699929e-08	5.449796870400002e-08	-1.33555e-05	0.00033284250000000003	1.1078412980625002e-07	1.7836938025e-10	1.0	0.0	0.0
4280.914177100739	-78.01540551505424	6086.403497678353	18326226.191702094	3815.120074254162	-216.53000201819125	14555141.180977082	46885.2417739979	4314.438653693419	-20.566553853615915	422.9831374136836	18614380.89648388	4288.2861622010805	3831.8118117859003	1.925481	28.850878	0.117620377	0.0844066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00461186	-0.003739617	2.12692526596e-05	1.3984735306688998e-05	-0.00790537	0.0001629600000000002	6.24948748369e-05	2.655596160000006e-08	0.0376297	0.0799308	0.00638893278864	0.0014159943220899995	-0.000322255	-0.0002491565	1.03848285025e-07	6.207896149225001e-08	0.000161927	0.000272697	2.6220353329e-08	7.436365380900003e-08	0.000140531	0.0001538865	2.368105488225e-08	1.9748961961e-08	0.0	1.0	0.0
4265.9478644120345	-14.96631268870442	223.99051549607486	18198311.1818816	3773.9489226071337	-41.17115164702818	14242690.470447546	1695.0637279425916	4314.4417832503295	0.003129556910607789	9.79412645673297e-06	18614407.90105628	4287.9593503855685	3768.215786757157	1.014534	15.201502	0.05471659300000002	0.0228034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0172079	-0.012596040000000005	0.00029611182241000007	0.00015866022368160007	0.0005406230000000001	0.008445993	2.922732281290001e-07	7.133479775604901e-05	0.0475249	0.009895200000000009	9.791498304000014e-05	0.0022586161200100004	-0.00014224100000000004	0.00018001400000000001	2.023250208100001e-08	3.2405040196e-08	-6.230729999999999e-05	-0.00022423430000000002	3.882199633289999e-09	5.028102129649e-08	6.91921e-05	-7.133890000000001e-05	5.089238653209999e-09	4.787546702410001e-09	0.0	0.0	0.0
4265.756790898121	-0.19107351391357952	0.03650908771928287	18196680.99909344	3759.9882897790867	-13.960632828046982	14137511.93927586	194.89926895954306	4314.427402191195	-0.014381059134393581	0.00020681486182692505	18614283.808778264	4287.713107003106	3754.4416239546995	0.8982110000000001	13.458551000000005	0.039290442	0.0183366	-0.017791939	-0.0263303705	0.1679910945	-0.0297058823	-0.1027702248	0.07129648400000001	-0.0398227881	-0.07511620599999999	-0.1449527285	0.050191953	-0.0524244033	-0.1672079009	0.012368256499999999	-0.04273719769999999	0.0201118182	-0.050553586	0.03986167	-0.058928875199999994	0.0256369983	-0.1094998369	0.0500111406	-0.0870174907	0.0615649863	-0.0852956272	0.1053640399	-0.0037688001	0.0751315804	-0.0087481386	0.025937706600000002	-0.045371564	0.0626018899	-0.0871541816	0.0012608463	0.0241741706	-0.056461291399999995	0.033132581	0.0178383582	-0.10935997480000001	0.0433692943	-0.0161057339	-0.0722662444	0.052329149900000003	-0.0367603491	-0.0116831974	-0.0430522067	0.0666835241	0.0324128878	-0.10304712949999999	0.0550494013	0.0235423128	0.0175779963	-0.1188706103	-0.00010616690000000001	-0.0053839097	-0.0267280601	0.061811738399999996	0.0038190634000000003	0.0586384515	-0.0098384464	-0.0897455355	0.0002687074	0.0315977256	0.0580518705	-0.0723602007	-0.116026629	0.1608187317	-0.012715816999999999	0.0095964872	-0.07585603440000001	-0.010582283100000001	0.049959827199999994	-0.0688411858	0.0080799379	-0.0415274177	-0.037251034700000005	0.073750058	-0.09840300769999999	0.0793481562	-0.0129540367	0.0873335385	-0.0925386767	0.0216539132	-0.1119474275	0.0205758137	-0.0019286997	0.028916444	-0.0685841154	0.0010278936	0.0546207716	-0.037937867	0.0480583739	-0.1059762665	0.0120567702	0.07232202360000001	-0.023375239	-0.1342559777	0.0116872374	0.036570557000000004	-0.0190514579	-0.0235231587	-0.0285485491	0.06151431490000001	-0.1371635434	-0.0015741614999999999	-0.0026123768	0.0522405375	0.0198719933	0.0083351054	-0.0305961232	-0.0001240416	-0.0335517377	0.049311764699999996	0.035724833399999996	0.0872594181	-0.010224460999999999	-0.0339886369	-0.0758417332	0.0868204252	0.1150808405	0.1150621602	0.11503102859999999	0.0	0.0	0.0	0.0	-0.00454953	0.012658370000000002	2.0698223220900007e-05	0.00016023433105690006	0.00564353	0.005102907	3.18494308609e-05	2.6039659850649004e-05	0.0454412	-0.0020837000000000013	4.341805690000003e-06	0.00206490265744	-0.000247713	-0.00010547199999999997	6.136173036900001e-08	1.112434278399999e-08	0.00022113	0.0002834373	4.88984769e-08	8.033670303129e-08	6.91921e-05	0.0	0.0	4.787546702410001e-09	0.0	0.0	0.0
4264.659787879309	-1.0970030188118471	1.203415623282306	18187323.10635479	3768.0184249158174	8.030135136730678	14197962.850505074	64.48307031415662	4317.231634209104	2.8042320179092712	7.863717210267503	18638488.983415816	4291.512599806352	3741.4650592840776	0.852377	12.771782000000005	0.06585071999999999	0.0323639	0.0104743058	-0.0140482272	0.19868859460000002	0.0355391078	-0.0538496745	-0.11491402349999999	-0.0175862035	-0.05556784360000002	-0.0329884362	0.0869402782	0.024213574100000003	-0.2339064005	0.021591053	-0.028069012799999998	0.0589962758	-0.13481324109999998	-0.0518447104	0.0425704451	0.0018234812	-0.122464214	-0.0191486941	-0.0047862839	-0.0441089074	-0.0194326445	0.1777944146	-0.0293875106	-0.0350452602	0.1748013795	0.0122477202	-0.005949090400000001	0.043151385800000004	-0.10063453160000001	-0.12017851439999999	-0.022304237299999998	0.0180041753	-0.043143330599999995	-0.0702829405	0.0397967126	0.1478312557	-0.05441444559999999	0.220488867	0.0089059953	-0.0101593301	0.0598240136	0.0168454534	-0.0487288512	0.0791585542	-0.09559448289999999	-0.06112087860000001	0.11650650539999999	0.06953854179999999	-0.0130561007	0.0023321507	-0.0337642249	0.1096198737	0.0040953894	0.08726638689999999	-0.0572762299	0.0688836886	-0.0015250757	0.0015115512	-0.0233630528	-0.0334376923	0.1648022036	-0.0433155342	0.21164892510000002	-0.0044315656	0.0538501944	-0.1742921852	0.0750203157	0.049742818	0.076773386	-0.0514084594	-0.0702258881	0.0011890633	-0.0226972881	0.0003915867	0.10526359789999999	0.023204526099999997	0.1822491331	-0.028587139900000006	0.18120763059999997	-0.0340010183	0.1245206166	-0.024918977000000002	0.025993933900000002	-0.0047253134	0.0333675284	-0.021521089900000002	0.0820886227	-0.0920924061	-0.0474392638	-0.0290881113	0.10629694320000001	0.1791076552	0.1523884026	-0.09245006789999999	0.0036440755	-0.062278227199999994	-0.0734562318	-0.05969616360000001	-0.10416288050000001	-0.0159853267	0.0259214511	-0.0465686765	0.09660726369999999	-0.0329705997	0.0106121247	0.0715566383	-0.0165884826	0.0810200287	-0.0544428488	0.0406829462	0.0500965161	0.0013312814999999999	0.0420930181	-0.0353281376	-0.0028086134000000003	0.11503102859999999	0.11486296650000001	0.1145830448	0.0	0.0	0.0	0.0	0.00974969	0.01429922	9.50564550961e-05	0.00020446769260840005	-0.007871299999999998	-0.01351483	6.195736368999998e-05	0.0001826506299289	0.0211542	-0.024287	0.000589858369	0.0004475001776400001	-8.569059999999999e-05	0.0001620224	7.3428789283599976e-09	2.625125810176e-08	0.000334101	0.000112971	1.11623478201e-07	1.2762446841000003e-08	6.91921e-05	0.0	0.0	4.787546702410001e-09	0.0	0.0	0.0
4256.655000207809	-8.004787671499798	64.07662566579515	18119111.790794145	3791.799101199744	23.780676283926827	14377740.423859188	565.5205645209196	4311.727265197175	-5.504369011929157	30.29807821948596	18590992.009444714	4285.440295244467	3701.0215633808416	0.9484300000000002	14.211012	0.08617741000000001	0.0422422	0.0824680006	-0.0234144842	0.153444987	-0.0355310707	0.1129021234	0.0316461578	0.09444619970000001	-0.0801518328	0.0226849848	0.056370681	0.030472549900000007	-0.1322805625	-0.0694035026	0.0713609074	0.0775968184	0.0151353154	-0.0757278483	-0.1673819274	-0.0795022921	0.0172701093	-0.031077940099999996	-0.1037189616	0.0220893473	0.0468845379	0.008559913	-0.0360541949	0.021357691	0.0171669141	-0.11043974640000001	0.12833404310000002	-0.0278446277	0.1658892223	-0.0939617309	-0.07853968900000001	-0.016448105	-0.0065969464	-0.1395467878	0.0238749437	0.0474645872	-0.027341662200000002	0.079111953	0.1205968987	0.1335411649	-0.0363640109	0.09591973460000001	0.0195740339	0.1261678196	-0.07900470650000001	-0.033533935200000003	0.0396309314	-0.0180566669	-0.052157081699999996	0.0763695647	0.0675297191	-0.1529658324	0.0133704779	0.0098083394	0.0150126099	0.1065259749	-0.1042427569	-0.10228764289999999	0.0908724642	0.031562628100000004	0.0495011833	0.0692843209	0.11409972880000001	0.0780087671	0.1212258298	0.0068918505	0.056534927699999994	-0.027166216200000003	-0.1710174168	-0.0520161356	0.0122141019	0.0355915969	-0.021332643999999998	-0.0754547401	-0.033100472799999996	0.0397497697	0.014757403899999999	-0.0536828561	0.0410137478	0.0987102059	-0.0107160575	0.11488255289999999	0.0448791871	0.1927745646	-0.042760498	0.025564124100000002	0.0264858525	-0.1274835023	-0.0262813581	0.026755582000000003	0.0742865802	0.1028937057	0.0005311315	0.1590665759	0.020773628	-0.09643540519999999	-0.052445765	-0.027535230600000002	-0.1577099647	-0.0958684643	-0.09284866929999999	-0.04792740349999999	-0.0010220736	0.1205089555	0.0579018242	-0.1459897166	-0.0107556856	-0.0574341888	-0.0353295202	-0.0263492552	0.0680201902	0.0186377795	-0.1431808315	-0.027362538199999998	-0.0064710986	0.11493142640000001	0.1144649238	0.1136888217	0.0	0.0	0.0	0.0	-0.00457712	-0.01432681	2.09500274944e-05	0.0002052574847761	-0.00124645	0.006624849999999997	1.5536376025000004e-06	4.3888637522499985e-05	0.0556477	0.0344935	0.0011898015422499998	0.00309666651529	-0.000247713	-0.0001620224	6.136173036900001e-08	2.625125810176e-08	7.53405e-05	-0.0002587605	5.67619094025e-09	6.695699636025e-08	-0.00012467	-0.00019386210000000006	3.758251381641002e-08	1.5542608900000002e-08	0.0	0.0	0.0
4257.363487860462	0.7084876526523658	0.5019547539608593	18125143.867767394	3768.670486234269	-23.12861496547521	14202877.23381324	534.9328302212037	4308.266943927057	-3.460321270118584	11.97382329243509	18561164.060134586	4281.5278390749545	3680.166590563579	1.019933	15.2824	0.083436505	0.040518300000000014	0.0747950967	0.132931149	0.0584597713	-0.0312629584	-0.0904213415	-0.0174485429	0.0066044062	0.0668173963	-0.07969755860000001	0.14476686130000002	0.0501449554	-0.10440413359999999	0.0096930651	-0.0336339171	0.0061927647	0.08149873440000001	-0.0898447936	0.0397446438	0.038031381600000004	0.13439889730000001	-0.0203689716	-0.0989306935	-0.0845128992	-0.0214598838	0.0011971632	0.0393608288	0.0397870063	0.0018390411999999999	0.0297544372	0.1613483443	-0.0010377386999999999	0.0170328347	-0.056640808200000003	-0.101814678	0.1032999626	-0.1046181473	0.043252586600000004	0.1219284925	0.015706343600000002	0.0779762086	-0.2274974615	0.0950828758	0.0550065331	-0.0581150811	0.0677676371	0.11551380060000001	0.0785628123	-0.0841133194	-0.0327001793	0.1393277057	0.046867306500000004	-0.0372729541	-0.1409482311	0.08557469890000001	0.0033397654	-0.048819136299999996	-0.0468814376	0.10233364019999999	-0.0754965851	-0.1332966842	-0.1048756455	-0.007646712	-0.125421024	0.0064536502	0.0241704143	0.1084733502	-0.0116919133	0.07935251530000001	0.0004674651	-0.055828057	-0.0949412403	0.0457535965	0.0777076385	0.0038101327	-0.0157484013	-0.1276406828	0.0070979222	-0.0271269273	-0.05241555269999999	0.0020025267	0.039847251	0.0956192882	0.1376588187	-0.1364970925	0.024765716899999998	0.0296273546	-0.004716119699999999	-0.0793368424	-0.1207923276	0.1271420458	-0.0029984397999999997	0.09200886859999999	-0.1005362703	0.0870236748	-0.0832527147	-0.2206215808	0.0893402107	-0.0291764433	-0.08458469449999999	0.0248467556	0.0120520277	-0.14905529050000002	-0.11233876179999999	0.0712250334	-0.0342904398	0.0378740014	0.0247454642	0.0328674591	0.13917906730000001	0.0070438003	0.0022106135	0.0254306221	-0.0614867554	0.0478326085	-0.18933845100000002	-0.1235679795	0.0017677818	-0.09783143949999999	0.11478207689999999	0.1138687213	0.1123518419	0.0	0.0	0.0	0.0	-0.0142566	-0.00967948	0.00020325064356	9.369233307040002e-05	-0.0078775	-0.006631050000000001	6.205500625000003e-05	4.3970824102500014e-05	0.0355557	-0.020092	0.000403688464	0.0012642078024899994	0.000194511	0.000442224	3.7834529121e-08	1.95562066176e-07	0.000432288	0.0003569475	1.86872914944e-07	1.2741151775625e-07	-0.000266178	-0.000141508	2.0024514064e-08	7.085072768400001e-08	0.0	0.0	0.0
4259.014616419125	1.6511285586630038	2.726225517232568	18139205.502871744	3812.224922000237	43.55443576596781	14533058.855919713	1896.988874891816	4306.332058110797	-1.9348858162593388	3.743783121961568	18544495.79471277	4279.948446447199	3788.432113977013	1.0577470000000002	15.848997	0.0881041	0.0440232	-0.112348363	0.1433583324	0.08463106320000001	0.0955954134	-0.0484909838	0.1086974342	0.005785394	0.09691650730000001	0.09355780949999999	0.0011023404	0.010158285	-0.0656394906	-0.0961407898	-0.0352584805	-0.041845167	0.2124667103	-0.0197409383	-0.0200459575	-0.026847704	0.0114726481	0.0188633738	-0.050677315	-0.1593371817	0.0597520793	-0.1530689618	-0.0659942256	-0.1324216791	0.1239732658	-0.0118753092	-0.04757132099999999	0.13176858019999999	0.035317455299999995	0.0406668529	-0.016090868799999998	0.0015758556	-0.0034424957	0.036254736	0.0263081665	0.06882244950000001	0.0140993949	0.0667669139	-0.060205367	-0.026062921699999998	0.0308753663	0.0224465056	-0.064079745	0.0418621009	0.1269357878	-0.1341981722	-0.036881694300000004	-0.0018013761	-0.0671169269	-0.039091283399999996	-0.10815050949999999	-0.0238237302	-0.070536078	-0.029965713799999998	0.09274760480000001	0.0160674601	0.0013837325	0.1813619693	-0.174876831	-0.0245943058	-0.0067628325	0.0177083419	0.0941889059	0.0762187926	-0.046052660599999996	0.17723698429999998	-0.1465716044	-0.0737067021	-0.016268333700000002	-0.021019771099999997	-0.0102791588	-0.1663942622	-0.08794143689999999	0.0646243499	0.05399501190000002	0.1337779391	-0.0665387752	0.08159519400000001	0.0303753839	0.0727841664	-0.0035234392	0.011367933	0.1879320574	0.0249964527	-0.012830876299999999	-0.000552574	0.0049370505	-0.0038632059	0.0125538331	-0.0552650515	-0.0244356989	0.0230309298	0.09668317779999999	-0.09999628630000001	0.019621861	-0.0522560117	0.1134450628	-0.0066263398	-0.026910802799999998	0.1666794373	0.053417499999999986	0.0705659605	0.049252545099999996	-0.1358267425	-0.024593494100000002	-0.0079365801	0.1144222398	-0.0129054349	-0.0720165109	0.0606087069	-0.1490758656	-0.09139802150000001	0.0230361598	0.049645834800000004	0.12144398529999999	0.1145830448	0.11307539119999999	0.11057731230000001	0.0	0.0	0.0	0.0	-0.029679200000000006	-0.015422600000000003	0.0008808549126400002	0.0002378565907600001	0.0105352	0.0184127	0.00011099043904	0.00033902752129000004	0.054895500000000014	0.019339800000000008	0.0003740278640400005	0.0030135159202500012	-0.000439594	-0.000634105	1.9324288483599998e-07	4.02089151025e-07	0.000373975	-5.8313e-05	1.3985730062500002e-07	3.4004059689999997e-09	-0.00027234	-6.161999999999986e-06	3.7970243999999823e-11	7.416907559999999e-08	0.0	0.0	0.0
4256.2026045338125	-2.812011885312131	7.907410843136686	18115260.61084041	3864.823448253128	52.59852625289113	14936860.2861672	2766.604963976077	4304.060893953232	-2.271164157565181	5.158186630608759	18524940.178857494	4279.5113941154095	3816.228625700741	1.039723	15.578932	0.05777268	0.0273265	-0.1462512502	-0.0060859040000000005	0.034538762	0.1578367095	-0.0315115576	0.0337516055	-0.0085351273	0.0037956288	0.0205528704	-0.0362567276	0.1384861661	-0.0526695196	0.013625710800000001	-0.1651861545	-0.1861109182	0.103470097	-0.1072880195	0.1027920251	0.0920632076	-0.0033579953000000004	-0.0942356708	-0.0428983324	-0.0242350075	-0.0389132514	0.025628281200000002	-0.08905538660000001	-0.025729232400000003	-0.0916492438	0.0199741609	0.0011035429	0.0642979705	-0.1336684866	0.0459181019	0.11436328289999999	-0.1290032325	0.18375034329999998	0.0432293273	-0.10601765380000001	0.033277407099999996	0.0387307192	0.0741046204	0.0294760803	-0.043659750899999995	0.054429347	0.0369827954	0.051642278300000004	0.0474084937	0.0643004002	0.12613053529999999	0.020338479	0.0601946033	0.0601539341	0.0178126078	0.0493484842	-0.0807275495	0.0035757156	-0.11971759929999999	0.1750076736	0.0008439903999999999	0.0709894144	-0.025985210699999997	-0.07279051730000001	-0.008618837800000001	-0.0611895603	0.0410517352	0.0695240113	-0.0407164206	-0.1555985562	-0.0138358403	-0.0995067441	-0.21020052649999998	0.1642318173	0.0286968633	-0.0410700192	-0.0606068219	-0.0998574373	-0.0443342367	0.029942168999999998	0.1308497504	0.0671338042	-0.0343143106	-0.0716387946	-0.0729431799	0.039327213	0.0609748963	-0.0031747209	-0.0940640574	-0.0312669603	0.1227661847	-0.1924925875	0.12895357970000002	-0.09204233640000001	0.1043123806	-0.0273510406	0.07392156059999999	-0.0556666166	-0.036497831	0.022725968500000002	0.0755541503	0.0080728903	0.056285673200000004	0.0012077189	-0.07461001519999999	0.014197863400000003	0.015444028500000003	0.012598003899999998	0.0952593282	0.17330391850000001	0.0068465713	-0.0711615147	-0.1331892969	0.0324622481	0.11857172449999999	-0.052245655599999996	-0.1271291368	-0.0018126032000000002	0.046892886200000004	-0.033549427799999997	0.1143344162	0.1120863067	0.10837214369999999	0.0	0.0	0.0	0.0	-0.0310228	-0.0013435999999999967	0.0009624141198400001	1.805260959999992e-06	-0.00789383	-0.01842903	6.231255206889999e-05	0.0003396291467409	0.040049400000000006	-0.0148461	0.00022040668521	0.0016039544403600005	-0.000189594	0.00025	3.5945884836e-08	6.25e-08	0.000505501	0.00013152599999999995	2.55531261001e-07	1.729908867599999e-08	-0.00035389300000000004	-8.155300000000005e-05	6.650891809000009e-09	1.2524025544900002e-07	0.0	0.0	0.0
